,AUS,KHM,CHN,HKG,IDN,JPN,KOR,MAC,MYS,MNG,NZL,PNG,PHL,SGP,TWN,THA,VNM,BGD,IND,NPL,PAK,LKA,ARM,AZE,BLR,BIH,BGR,HRV,CZE,HUN,KAZ,MKD,MDA,POL,ROU,RUS,SRB,SVK,SVN,UKR,DNK,EST,FIN,ISL,LVA,LTU,NOR,SWE,AUT,BEL,FRA,DEU,IRL,LUX,NLD,CHE,GBR,CYP,GRC,ITA,PRT,ESP,TUR,DZA,BHR,EGY,IRN,ISR,JOR,KWT,LBN,LBY,MLT,MAR,OMN,QAT,SAU,TUN,ARE,AGO,BWA,CIV,GHA,KEN,MUS,MOZ,NAM,NGA,ZAF,TZA,UGA,ZMB,ZWE,CAN,MEX,USA,ARG,BHS,BOL,BRA,CHL,COL,DOM,ECU,JAM,PAN,PRY,PER,TTO,URY,VEN
BWA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,1.999999999999999,1.0,0.0,0.0,0.0,0.0,3.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00000000000027,1.0,0.0,1.0,1.0,0.0,0.0,0.0,30.999999999999808,0.0,0.0,3.999999999999996,1.999999999999999,1.999999999999999,0.0,15.99999999999982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,5.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.000000000000043,1.0,0.0,0.0,0.0,2.999999999999997,7.0000000000000036,0.0,0.0,0.0,0.0,9.000000000000002,0.0,7.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0000000000000036,2.999999999999997,0.0,11.999999999999867,3.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999999999999997,1.999999999999999,1.0,1.0,3.999999999999996,1.999999999999999,19.99999999999994,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.999999999999999,0.0,1.0,0.0,1.999999999999999,0.0,0.0,0.0,1.999999999999999,111.00000000000061,1.999999999999999,0.0,0.0,8.000000000000007,5.000000000000002,13.000000000000098,10.0,2.999999999999997,0.0,1.0,0.0,11.000000000000126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,9.000000000000002,0.0,0.0,1.999999999999999,3.999999999999996,2.999999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.999999999999999,1.0,0.0,1.0,1.999999999999999,27.000000000000167,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999999999999996,0.0,0.0,0.0,0.0,32.0000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,7.0000000000000036,2.999999999999997,1.999999999999999,0.0,1.999999999999999,3.999999999999996,52.000000000000085,1.999999999999999,0.0,1.0,1.0,2.999999999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.999999999999997,0.0,1.0,0.0,1.0,2.999999999999997,56.9999999999998,1.999999999999999,0.0,1.999999999999999,15.99999999999982,0.0,0.0,1.0,5.000000000000002,7.0000000000000036,0.0,34.000000000000384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999999999999996,0.0,0.0,3.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,2.999999999999997,0.0,0.0,0.0,0.0,2.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.999999999999999,0.0,0.0,0.0,0.0,6.000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44.999999999999616,0.0,30.999999999999808,0.0,0.0,1.999999999999999,1.999999999999999,2.999999999999997,0.0,9.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGA,1.999999999999999,0.0,1.999999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.999999999999996,0.0,1.999999999999999,0.0,2.999999999999997,7.0000000000000036,0.0,2.999999999999997,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,3.999999999999996,1.0,0.0,3.999999999999996,5.000000000000002,29.000000000000266,0.0,1.999999999999999,5.000000000000002,0.0,1.999999999999999,1.999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.000000000000004,0.0,1.0,1.999999999999999,1.0,1.999999999999999,0.0,2.999999999999997,2.999999999999997,0.0,0.0,1.0,9.000000000000002,2.999999999999997,1.999999999999999,1.0,0.0,373.0000000000021,9.000000000000002,0.0,1.999999999999999,0.0,0.0,9.000000000000002,1.0,39.99999999999979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAF,167.99999999999898,0.0,16.99999999999985,11.999999999999867,9.000000000000002,53.00000000000012,18.000000000000163,0.0,9.000000000000002,0.0,7.0000000000000036,0.0,1.999999999999999,18.000000000000163,2.999999999999997,2.999999999999997,2.999999999999997,7.0000000000000036,51.00000000000043,0.0,29.000000000000266,10.0,0.0,0.0,0.0,0.0,3.999999999999996,1.999999999999999,1.0,0.0,0.0,1.0,0.0,3.999999999999996,0.0,11.000000000000126,0.0,0.0,0.0,0.0,5.000000000000002,0.0,10.0,1.0,1.0,0.0,8.000000000000007,15.99999999999982,7.0000000000000036,11.999999999999867,48.00000000000031,65.00000000000065,13.000000000000098,21.000000000000036,28.000000000000057,43.00000000000034,250.00000000000148,2.999999999999997,2.999999999999997,11.999999999999867,1.0,8.000000000000007,5.000000000000002,0.0,1.0,2.999999999999997,0.0,7.0000000000000036,0.0,1.999999999999999,1.999999999999999,0.0,0.0,0.0,0.0,1.999999999999999,2.999999999999997,0.0,14.000000000000062,2.999999999999997,19.99999999999994,1.0,18.000000000000163,16.99999999999985,11.000000000000126,13.000000000000098,39.99999999999979,25.000000000000135,2660.0000000000196,6.000000000000004,1.0,14.999999999999957,19.99999999999994,93.00000000000102,0.0,422.9999999999978,2.999999999999997,3.999999999999996,0.0,9.000000000000002,2.999999999999997,1.0,0.0,0.0,1.0,0.0,0.0,3.999999999999996,0.0,0.0,0.0
TZA,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,1.0,0.0,2.999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000002,0.0,0.0,0.0,0.0,1.0,8.000000000000007,1.0,1.999999999999999,0.0,2.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMB,2.999999999999997,0.0,5.000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.999999999999999,1.999999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.999999999999999,3.999999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.999999999999999,1.999999999999999,1.0,0.0,5.000000000000002,1.0,0.0,48.00000000000031,2.999999999999997,7.0000000000000036,0.0,5.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZWE,2.999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.999999999999997,1.0,0.0,2.999999999999997,51.00000000000043,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,392.00000000000233,5.000000000000002,309.99999999999807,154.9999999999995,61.99999999999943,436.9999999999983,188.00000000000009,5.000000000000002,41.99999999999994,2.999999999999997,79.99999999999933,5.000000000000002,41.00000000000041,77.99999999999991,109.99999999999874,43.00000000000034,14.999999999999957,25.000000000000135,242.99999999999872,1.0,39.99999999999979,21.000000000000036,2.999999999999997,3.999999999999996,1.0,3.999999999999996,1.0,11.999999999999867,8.000000000000007,11.999999999999867,6.000000000000004,1.999999999999999,1.999999999999999,43.00000000000034,11.000000000000126,64.00000000000041,5.000000000000002,1.999999999999999,6.000000000000004,11.000000000000126,50.00000000000015,1.0,59.99999999999951,14.000000000000062,2.999999999999997,2.999999999999997,76.99999999999967,149.99999999999957,36.99999999999958,78.99999999999974,382.9999999999977,400.99999999999784,96.00000000000034,37.99999999999998,192.00000000000023,188.00000000000009,997.0000000000095,10.0,29.000000000000266,100.0,15.99999999999982,102.99999999999943,41.00000000000041,8.000000000000007,11.999999999999867,22.999999999999844,1.0,71.00000000000075,14.000000000000062,14.999999999999957,16.99999999999985,5.000000000000002,11.000000000000126,7.0000000000000036,13.000000000000098,18.000000000000163,37.99999999999998,5.000000000000002,88.00000000000028,1.999999999999999,2.999999999999997,1.0,2.999999999999997,9.000000000000002,3.999999999999996,0.0,1.999999999999999,11.000000000000126,113.00000000000006,7.0000000000000036,3.999999999999996,3.999999999999996,1.999999999999999,11170.999999999942,105.99999999999993,8384.999999999913,24.000000000000217,7.0000000000000036,2.999999999999997,102.00000000000061,56.9999999999998,43.00000000000034,2.999999999999997,7.0000000000000036,11.999999999999867,7.0000000000000036,1.0,29.000000000000266,14.000000000000062,2.999999999999997,8.000000000000007
MEX,9.000000000000002,0.0,8.000000000000007,2.999999999999997,1.999999999999999,36.99999999999958,16.99999999999985,0.0,3.999999999999996,0.0,0.0,0.0,1.0,1.0,5.000000000000002,2.999999999999997,1.999999999999999,1.0,19.99999999999994,0.0,7.0000000000000036,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,1.0,0.0,0.0,0.0,1.999999999999999,0.0,1.999999999999999,0.0,0.0,0.0,1.0,1.999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.999999999999999,6.000000000000004,22.999999999999844,44.999999999999616,8.000000000000007,6.000000000000004,11.000000000000126,15.99999999999982,43.00000000000034,0.0,1.999999999999999,15.99999999999982,1.999999999999999,36.99999999999958,1.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,1.999999999999999,1.0,1.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,62.99999999999974,900.9999999999942,494.0000000000037,10.0,0.0,0.0,27.000000000000167,29.000000000000266,8.000000000000007,1.999999999999999,0.0,1.999999999999999,11.000000000000126,0.0,14.000000000000062,1.999999999999999,1.999999999999999,25.000000000000135
USA,2727.000000000001,16.99999999999985,3316.00000000003,1496.9999999999923,724.0000000000055,5513.999999999936,2100.000000000003,44.00000000000027,685.0000000000068,15.99999999999982,537.0000000000053,16.99999999999985,563.0000000000047,1288.999999999991,2114.999999999995,652.0,253.00000000000134,237.99999999999898,3143.9999999999973,19.000000000000043,365.99999999999955,308.9999999999968,25.000000000000135,36.99999999999958,28.000000000000057,13.000000000000098,78.99999999999974,88.00000000000028,153.00000000000048,95.0000000000005,61.00000000000042,14.999999999999957,35.00000000000034,568.0000000000016,109.99999999999874,691.0000000000023,25.000000000000135,58.99999999999943,61.00000000000042,127.0000000000009,496.00000000000273,25.000000000000135,574.9999999999995,54.999999999999496,25.000000000000135,32.0000000000003,614.0000000000033,1313.000000000002,267.00000000000284,649.0000000000013,3281.999999999966,3896.0000000000186,1033.9999999999916,307.00000000000256,1761.0000000000132,1645.9999999999952,9309.000000000044,138.9999999999984,337.00000000000097,1195.000000000009,192.99999999999827,937.9999999999908,436.9999999999983,21.000000000000036,69.00000000000077,164.00000000000088,2.999999999999997,1202.9999999999866,118.99999999999983,156.99999999999866,61.99999999999943,11.000000000000126,39.99999999999979,48.00000000000031,70.00000000000051,165.00000000000134,376.99999999999744,22.00000000000019,689.0000000000068,29.000000000000266,3.999999999999996,5.000000000000002,22.00000000000019,56.9999999999998,75.99999999999977,9.000000000000002,21.000000000000036,111.99999999999963,1018.0000000000001,11.999999999999867,8.000000000000007,7.0000000000000036,22.00000000000019,7256.999999999965,1035.0000000000084,168923.0000000019,215.99999999999946,70.00000000000051,21.000000000000036,967.9999999999919,337.9999999999962,155.99999999999937,25.000000000000135,25.000000000000135,90.99999999999926,61.00000000000042,6.000000000000004,123.00000000000054,95.0000000000005,25.000000000000135,56.9999999999998
ARG,6.000000000000004,0.0,7.0000000000000036,1.999999999999999,2.999999999999997,8.000000000000007,2.999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,3.999999999999996,0.0,1.0,1.0,2.999999999999997,13.000000000000098,0.0,9.000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999999999999997,1.0,0.0,1.0,0.0,1.999999999999999,1.0,1.999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,3.999999999999996,0.0,2.999999999999997,35.00000000000034,15.99999999999982,0.0,14.999999999999957,6.000000000000004,7.0000000000000036,8.000000000000007,0.0,0.0,11.999999999999867,1.999999999999999,29.000000000000266,1.0,0.0,0.0,1.0,1.999999999999999,2.999999999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,26.00000000000012,15.99999999999982,96.00000000000034,586.999999999994,0.0,5.000000000000002,61.99999999999943,72.00000000000027,3.999999999999996,3.999999999999996,1.999999999999999,0.0,0.0,7.0000000000000036,15.99999999999982,0.0,10.0,13.000000000000098
BHS,1.0,0.0,1.999999999999999,3.999999999999996,0.0,1.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,1.0,0.0,0.0,0.0,13.000000000000098,1.0,0.0,1.999999999999999,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,36.00000000000022,0.0,8.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.999999999999996,0.0,0.0,11.000000000000126,2.999999999999997,1.999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,3.999999999999996,0.0,0.0,2.999999999999997
BRA,18.000000000000163,0.0,37.99999999999998,19.000000000000043,6.000000000000004,54.999999999999496,11.000000000000126,0.0,1.999999999999999,1.0,2.999999999999997,0.0,5.000000000000002,9.000000000000002,5.000000000000002,8.000000000000007,2.999999999999997,14.000000000000062,41.00000000000041,0.0,24.000000000000217,9.000000000000002,0.0,1.0,1.999999999999999,0.0,0.0,1.0,3.999999999999996,0.0,1.0,0.0,1.0,8.000000000000007,0.0,3.999999999999996,1.0,0.0,0.0,2.999999999999997,3.999999999999996,1.0,10.0,0.0,0.0,0.0,19.000000000000043,25.000000000000135,7.0000000000000036,11.000000000000126,70.00000000000051,75.99999999999977,10.0,26.00000000000012,27.000000000000167,32.0000000000003,81.00000000000004,2.999999999999997,3.999999999999996,33.00000000000019,22.00000000000019,36.00000000000022,6.000000000000004,0.0,1.999999999999999,5.000000000000002,1.0,5.000000000000002,1.999999999999999,0.0,5.000000000000002,1.0,0.0,1.0,1.0,1.999999999999999,3.999999999999996,0.0,11.000000000000126,0.0,0.0,0.0,1.0,1.0,1.0,2.999999999999997,0.0,1.999999999999999,9.000000000000002,0.0,0.0,0.0,0.0,44.00000000000027,41.99999999999994,341.999999999996,65.00000000000065,0.0,5.000000000000002,2635.0000000000273,92.00000000000101,19.000000000000043,1.999999999999999,7.0000000000000036,1.0,8.000000000000007,5.000000000000002,13.000000000000098,1.0,14.000000000000062,14.999999999999957
CHL,16.99999999999985,0.0,28.000000000000057,9.000000000000002,1.999999999999999,26.00000000000012,14.000000000000062,0.0,2.999999999999997,0.0,1.0,0.0,0.0,5.000000000000002,5.000000000000002,1.0,1.0,0.0,2.999999999999997,0.0,6.000000000000004,2.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.999999999999999,5.000000000000002,0.0,0.0,0.0,1.0,3.999999999999996,1.0,1.999999999999999,0.0,0.0,0.0,7.0000000000000036,6.000000000000004,1.999999999999999,3.999999999999996,22.999999999999844,26.00000000000012,5.000000000000002,0.0,11.999999999999867,21.000000000000036,54.999999999999496,0.0,7.0000000000000036,19.000000000000043,1.999999999999999,39.00000000000007,1.999999999999999,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.000000000000004,0.0,0.0,0.0,0.0,44.00000000000027,29.999999999999826,130.000000000001,37.99999999999998,0.0,2.999999999999997,35.00000000000034,1526.999999999996,36.99999999999958,1.999999999999999,2.999999999999997,1.0,1.999999999999999,0.0,47.00000000000027,0.0,0.0,5.000000000000002
COL,1.999999999999999,0.0,0.0,0.0,1.0,1.999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0000000000000036,0.0,1.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999,0.0,1.0,6.000000000000004,3.999999999999996,0.0,2.999999999999997,2.999999999999997,2.999999999999997,10.0,1.0,1.0,3.999999999999996,1.0,18.000000000000163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999999999999844,29.000000000000266,55.99999999999995,6.000000000000004,0.0,0.0,11.000000000000126,37.99999999999998,398.0000000000018,1.0,6.000000000000004,0.0,5.000000000000002,1.0,14.000000000000062,0.0,0.0,10.0
DOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,9.000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999
ECU,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.999999999999997,0.0,0.0,1.0,0.0,5.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999999999999997,1.0,1.0,2.999999999999997,0.0,0.0,3.999999999999996,6.000000000000004,3.999999999999996,0.0,28.000000000000057,0.0,1.0,0.0,5.000000000000002,0.0,0.0,3.999999999999996
